date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-10,SP,São João da Boa Vista,city,1,0,TRUE,91211,3549102,1.09636,NA
2020-04-10,SP,São José do Rio Pardo,city,1,0,TRUE,54946,3549706,1.81997,NA
2020-04-10,SP,São José do Rio Preto,city,41,1,TRUE,460671,3549805,8.90006,0.0244
2020-04-10,SP,São José dos Campos,city,85,1,TRUE,721944,3549904,11.77377,0.0118
2020-04-10,SP,São Manuel,city,3,1,TRUE,40954,3550100,7.32529,0.3333
2020-04-10,SP,São Miguel Arcanjo,city,1,0,TRUE,32931,3550209,3.03665,NA
2020-04-10,SP,São Paulo,city,5982,409,TRUE,12252023,3550308,48.82459,0.0684
2020-04-10,SP,São Pedro,city,1,0,TRUE,35653,3550407,2.80481,NA
2020-04-10,SP,São Roque,city,3,0,TRUE,91016,3550605,3.29612,NA
2020-04-10,SP,São Sebastião,city,4,1,TRUE,88980,3550704,4.49539,0.25
2020-04-10,SP,São Vicente,city,14,0,TRUE,365798,3551009,3.82725,NA
2020-04-10,SP,Sertãozinho,city,2,0,TRUE,125815,3551702,1.58964,NA
2020-04-10,SP,Sorocaba,city,18,2,TRUE,679378,3552205,2.64948,0.1111
2020-04-10,SP,Sumaré,city,2,0,TRUE,282441,3552403,0.70811,NA
2020-04-10,SP,Suzano,city,30,1,TRUE,297637,3552502,10.07939,0.0333
2020-04-10,SP,Taboão da Serra,city,72,5,TRUE,289664,3552809,24.85639,0.0694
2020-04-10,SP,Tanabi,city,1,0,TRUE,25967,3553401,3.85104,NA
2020-04-10,SP,Tatuí,city,4,0,TRUE,121766,3554003,3.28499,NA
2020-04-10,SP,Taubaté,city,6,0,TRUE,314924,3554102,1.90522,NA
2020-04-10,SP,Terra Roxa,city,1,0,TRUE,9370,3554409,10.67236,NA
2020-04-10,SP,Tupã,city,1,0,TRUE,65524,3555000,1.52616,NA
2020-04-10,SP,Valinhos,city,4,0,TRUE,129193,3556206,3.09614,NA
2020-04-10,SP,Vargem Grande Paulista,city,5,3,TRUE,52597,3556453,9.50625,0.6
2020-04-10,SP,Vinhedo,city,7,0,TRUE,78728,3556701,8.89137,NA
2020-04-10,SP,Votorantim,city,2,0,TRUE,122480,3557006,1.63292,NA
2020-04-10,SP,Votuporanga,city,3,0,TRUE,94547,3557105,3.17303,NA
2020-04-10,TO,Araguaína,city,6,0,TRUE,180470,1702109,3.32465,NA
2020-04-10,TO,Dianópolis,city,1,0,TRUE,22139,1707009,4.51692,NA
2020-04-10,TO,Gurupi,city,1,0,TRUE,86647,1709500,1.15411,NA
2020-04-10,TO,Palmas,city,15,0,TRUE,299127,1721000,5.01459,NA
2020-04-09,AC,Acrelândia,city,9,0,FALSE,15256,1200013,58.99318,NA
2020-04-09,AC,Bujari,city,1,0,FALSE,10266,1200138,9.74089,NA
2020-04-09,AC,Plácido de Castro,city,3,0,FALSE,19761,1200385,15.18142,NA
2020-04-09,AC,Porto Acre,city,1,0,FALSE,18504,1200807,5.40424,NA
2020-04-09,AC,Rio Branco,city,48,2,FALSE,407319,1200401,11.78438,0.0417
2020-04-09,AL,Importados/Indefinidos,city,6,0,FALSE,NA,NA,NA,NA
2020-04-09,AL,Maceió,city,27,3,FALSE,1018948,2704302,2.64979,0.1111
2020-04-09,AL,Marechal Deodoro,city,2,0,FALSE,51901,2704708,3.85349,NA
2020-04-09,AL,Palmeira dos Índios,city,1,0,FALSE,73218,2706307,1.36578,NA
2020-04-09,AL,Porto Real do Colégio,city,1,0,FALSE,20066,2707503,4.98355,NA
2020-04-09,AM,Anori,city,1,0,FALSE,21010,1300102,4.75964,NA
2020-04-09,AM,Boca do Acre,city,1,0,FALSE,34308,1300706,2.91477,NA
2020-04-09,AM,Careiro da Várzea,city,2,0,FALSE,30225,1301159,6.61704,NA
2020-04-09,AM,Importados/Indefinidos,city,0,0,TRUE,NA,NA,NA,NA
2020-04-09,AM,Iranduba,city,11,0,FALSE,48296,1301852,22.77621,NA
2020-04-09,AM,Itacoatiara,city,11,0,FALSE,101337,1301902,10.85487,NA
2020-04-09,AM,Manacapuru,city,48,3,FALSE,97377,1302504,49.29295,0.0625
2020-04-09,AM,Manaus,city,800,33,FALSE,2182763,1302603,36.6508,0.0413
2020-04-09,AM,Manicoré,city,1,1,FALSE,55751,1302702,1.79369,1
2020-04-09,AM,Novo Airão,city,1,1,FALSE,19454,1303205,5.14033,1
2020-04-09,AM,Parintins,city,6,2,FALSE,114273,1303403,5.25058,0.3333
2020-04-09,AM,Presidente Figueiredo,city,2,0,FALSE,36279,1303536,5.51283,NA
2020-04-09,AM,Santo Antônio do Içá,city,7,0,FALSE,21602,1303700,32.40441,NA
2020-04-09,AM,São Paulo de Olivença,city,4,0,FALSE,39299,1303908,10.17838,NA
2020-04-09,AM,Tabatinga,city,1,0,FALSE,65844,1304062,1.51874,NA
2020-04-09,AM,Tonantins,city,3,0,FALSE,18755,1304237,15.99573,NA
2020-04-09,AP,Importados/Indefinidos,city,0,1,FALSE,NA,NA,NA,NA
2020-04-09,AP,Macapá,city,97,1,FALSE,503327,1600303,19.27177,0.0103
2020-04-09,AP,Oiapoque,city,1,0,FALSE,27270,1600501,3.66703,NA
2020-04-09,AP,Santana,city,12,0,FALSE,121364,1600600,9.88761,NA
2020-04-09,BA,Adustina,city,1,1,FALSE,17040,2900355,5.86854,1
2020-04-09,BA,Alagoinhas,city,5,0,FALSE,151596,2900702,3.29824,NA
2020-04-09,BA,Araci,city,1,1,FALSE,54379,2902104,1.83895,1
2020-04-09,BA,Aurelino Leal,city,1,0,FALSE,11531,2902401,8.67227,NA
2020-04-09,BA,Barra,city,2,0,FALSE,53578,2902708,3.73288,NA
2020-04-09,BA,Barra do Choça,city,1,0,FALSE,31603,2902906,3.16426,NA
2020-04-09,BA,Barra do Rocha,city,3,0,FALSE,5714,2903102,52.50263,NA
2020-04-09,BA,Barreiras,city,1,0,FALSE,155439,2903201,0.64334,NA
2020-04-09,BA,Belmonte,city,2,0,FALSE,23328,2903409,8.57339,NA
2020-04-09,BA,Brumado,city,7,0,FALSE,67195,2904605,10.41744,NA
2020-04-09,BA,Cachoeira,city,1,0,FALSE,33470,2904902,2.98775,NA
2020-04-09,BA,Camaçari,city,9,0,FALSE,299132,2905701,3.00871,NA
2020-04-09,BA,Campo Formoso,city,1,0,FALSE,71206,2906006,1.40438,NA
2020-04-09,BA,Canarana,city,1,0,FALSE,26176,2906204,3.82029,NA
2020-04-09,BA,Candeias,city,1,0,FALSE,87076,2906501,1.14842,NA
2020-04-09,BA,Catu,city,2,0,FALSE,54704,2907509,3.65604,NA
2020-04-09,BA,Coaraci,city,2,0,FALSE,16993,2908002,11.76955,NA
2020-04-09,BA,Conceição do Coité,city,2,0,FALSE,66612,2908408,3.00246,NA
2020-04-09,BA,Conceição do Jacuípe,city,1,0,FALSE,33153,2908507,3.01632,NA
2020-04-09,BA,Conde,city,1,0,FALSE,25837,2908606,3.87042,NA
2020-04-09,BA,Dias d'Ávila,city,1,0,FALSE,81089,2910057,1.23321,NA
2020-04-09,BA,Euclides da Cunha,city,1,0,FALSE,60585,2910701,1.65057,NA
2020-04-09,BA,Feira de Santana,city,44,0,FALSE,614872,2910800,7.15596,NA
2020-04-09,BA,Gandu,city,1,0,FALSE,32403,2911204,3.08613,NA
2020-04-09,BA,Gongogi,city,1,0,FALSE,7128,2911501,14.02918,NA
2020-04-09,BA,Ibirataia,city,3,0,FALSE,15312,2912905,19.59248,NA
2020-04-09,BA,Ibotirama,city,1,0,FALSE,26927,2913200,3.71374,NA
2020-04-09,BA,Ilhéus,city,25,1,FALSE,162327,2913606,15.40101,0.04
2020-04-09,BA,Ipiaú,city,12,0,FALSE,45873,2913903,26.15918,NA
2020-04-09,BA,Itabuna,city,18,0,FALSE,213223,2914802,8.44187,NA
2020-04-09,BA,Itagi,city,1,0,FALSE,12351,2915106,8.09651,NA
2020-04-09,BA,Itagibá,city,3,1,FALSE,14579,2915205,20.57754,0.3333
2020-04-09,BA,Itajuípe,city,4,0,FALSE,20491,2915502,19.52077,NA
2020-04-09,BA,Itamaraju,city,1,0,FALSE,64486,2915601,1.55072,NA
2020-04-09,BA,Itapebi,city,1,0,FALSE,10259,2916302,9.74754,NA
2020-04-09,BA,Itapetinga,city,3,1,FALSE,76147,2916401,3.93975,0.3333
2020-04-09,BA,Itarantim,city,1,0,FALSE,19747,2916807,5.06406,NA
2020-04-09,BA,Itatim,city,1,0,FALSE,14487,2916856,6.90274,NA
2020-04-09,BA,Itororó,city,4,0,FALSE,20382,2917102,19.62516,NA
2020-04-09,BA,Ituberá,city,1,0,FALSE,28602,2917300,3.49626,NA
2020-04-09,BA,Jequié,city,1,0,FALSE,155966,2918001,0.64117,NA
2020-04-09,BA,Juazeiro,city,3,0,FALSE,216707,2918407,1.38436,NA
2020-04-09,BA,Lauro de Freitas,city,19,1,FALSE,198440,2919207,9.57468,0.0526
2020-04-09,BA,Medeiros Neto,city,1,0,FALSE,22688,2921104,4.40762,NA
2020-04-09,BA,Nova Soure,city,1,0,FALSE,26947,2922904,3.71099,NA
2020-04-09,BA,Palmeiras,city,1,0,FALSE,9019,2923506,11.0877,NA
2020-04-09,BA,Piripá,city,1,0,FALSE,10707,2924702,9.33968,NA
2020-04-09,BA,Pojuca,city,1,0,FALSE,39519,2925204,2.53043,NA
2020-04-09,BA,Porto Seguro,city,10,0,FALSE,148686,2925303,6.72558,NA
2020-04-09,BA,Prado,city,4,0,FALSE,28174,2925501,14.19749,NA
2020-04-09,BA,Salvador,city,314,11,FALSE,2872347,2927408,10.93183,0.035
2020-04-09,BA,Santa Cruz Cabrália,city,4,0,FALSE,27778,2927705,14.39988,NA
2020-04-09,BA,Santa Luzia,city,1,0,FALSE,12597,2928059,7.9384,NA
2020-04-09,BA,Santa Maria da Vitória,city,1,0,FALSE,39845,2928109,2.50973,NA
2020-04-09,BA,São Domingos,city,1,0,FALSE,9058,2928950,11.03996,NA
2020-04-09,BA,São Francisco do Conde,city,1,0,FALSE,39802,2929206,2.51244,NA
2020-04-09,BA,Serrinha,city,2,0,FALSE,80861,2930501,2.47338,NA
2020-04-09,BA,Simões Filho,city,1,0,FALSE,134377,2930709,0.74417,NA
2020-04-09,BA,Teixeira de Freitas,city,3,0,FALSE,160487,2931350,1.86931,NA
2020-04-09,BA,Ubatã,city,4,0,FALSE,27035,2932309,14.79564,NA
2020-04-09,BA,Uruçuca,city,8,1,FALSE,20519,2932705,38.98825,0.125
2020-04-09,BA,Utinga,city,1,1,FALSE,19178,2932804,5.21431,1
2020-04-09,BA,Vitória da Conquista,city,13,0,FALSE,338480,2933307,3.8407,NA
2020-04-09,DF,Brasília,city,527,13,TRUE,3015268,5300108,17.47772,0.0247
2020-04-09,ES,Afonso Cláudio,city,1,0,FALSE,30586,3200102,3.26947,NA
2020-04-09,ES,Alto Rio Novo,city,0,0,FALSE,7836,3200359,NA,NA
2020-04-09,ES,Aracruz,city,5,0,FALSE,101220,3200607,4.93974,NA
2020-04-09,ES,Boa Esperança,city,1,0,FALSE,15037,3201001,6.65026,NA
2020-04-09,ES,Cachoeiro de Itapemirim,city,3,0,FALSE,208972,3201209,1.4356,NA
2020-04-09,ES,Cariacica,city,22,0,FALSE,381285,3201308,5.76996,NA
2020-04-09,ES,Castelo,city,2,0,FALSE,37534,3201407,5.3285,NA
2020-04-09,ES,Colatina,city,5,0,FALSE,122499,3201506,4.08167,NA
2020-04-09,ES,Fundão,city,1,0,FALSE,21509,3202207,4.64922,NA
2020-04-09,ES,Guarapari,city,3,0,FALSE,124859,3202405,2.40271,NA
2020-04-09,ES,Ibiraçu,city,2,0,FALSE,12479,3202504,16.02693,NA
2020-04-09,ES,Importados/Indefinidos,city,0,0,FALSE,NA,NA,NA,NA
2020-04-09,ES,Itapemirim,city,1,0,FALSE,34348,3202801,2.91138,NA
2020-04-09,ES,Linhares,city,9,1,FALSE,173555,3203205,5.18568,0.1111
2020-04-09,ES,Nova Venécia,city,1,0,FALSE,50110,3203908,1.99561,NA
2020-04-09,ES,Santa Teresa,city,1,0,FALSE,23590,3204609,4.23908,NA
2020-04-09,ES,São Mateus,city,5,1,FALSE,130611,3204906,3.82816,0.2
2020-04-09,ES,São Roque do Canaã,city,1,0,FALSE,12415,3204955,8.05477,NA
2020-04-09,ES,Serra,city,64,1,FALSE,517510,3205002,12.36691,0.0156
2020-04-09,ES,Sooretama,city,2,0,FALSE,30070,3205010,6.65115,NA
2020-04-09,ES,Venda Nova do Imigrante,city,1,0,FALSE,25277,3205069,3.95617,NA
2020-04-09,ES,Viana,city,2,0,FALSE,78239,3205101,2.55627,NA
2020-04-09,ES,Vila Velha,city,87,2,FALSE,493838,3205200,17.61711,0.023
2020-04-09,ES,Vitória,city,81,2,FALSE,362097,3205309,22.3697,0.0247
2020-04-09,GO,Águas Lindas de Goiás,city,1,0,FALSE,212440,5200258,0.47072,NA
2020-04-09,GO,Anápolis,city,12,0,FALSE,386923,5201108,3.10139,NA
2020-04-09,GO,Anhanguera,city,1,0,FALSE,1149,5201207,87.0322,NA
2020-04-09,GO,Aparecida de Goiânia,city,1,0,FALSE,578179,5201405,0.17296,NA
2020-04-09,GO,Bela Vista de Goiás,city,1,0,FALSE,29975,5203302,3.33611,NA
2020-04-09,GO,Bom Jesus de Goiás,city,1,0,FALSE,25216,5203500,3.96574,NA
2020-04-09,GO,Caldas Novas,city,0,0,FALSE,91162,5204508,NA,NA
2020-04-09,GO,Campestre de Goiás,city,1,0,FALSE,3630,5204607,27.54821,NA
2020-04-09,GO,Catalão,city,1,0,FALSE,108823,5205109,0.91892,NA
2020-04-09,GO,Cidade Ocidental,city,2,0,FALSE,71376,5205497,2.80206,NA
2020-04-09,GO,Goiandira,city,1,1,FALSE,5600,5208509,17.85714,1
2020-04-09,GO,Goianésia,city,8,0,FALSE,70084,5208608,11.41487,NA
2020-04-09,GO,Goiânia,city,102,4,FALSE,1516113,5208707,6.72773,0.0392
2020-04-09,GO,Goiatuba,city,1,0,FALSE,34095,5209101,2.93298,NA
2020-04-09,GO,Guapó,city,1,0,FALSE,14209,5209200,7.03779,NA
2020-04-09,GO,Hidrolândia,city,0,0,FALSE,21706,5209705,NA,NA
2020-04-09,GO,Importados/Indefinidos,city,4,0,FALSE,NA,NA,NA,NA
2020-04-09,GO,Itumbiara,city,3,0,FALSE,104742,5211503,2.86418,NA
2020-04-09,GO,Jataí,city,4,0,FALSE,100882,5211909,3.96503,NA
2020-04-09,GO,Luziânia,city,6,1,FALSE,208299,5212501,2.88047,0.1667
2020-04-09,GO,Montividiu,city,1,0,FALSE,13396,5213756,7.46491,NA
2020-04-09,GO,Nova Glória,city,1,0,FALSE,8164,5214861,12.2489,NA
2020-04-09,GO,Nova Veneza,city,1,0,FALSE,9853,5215009,10.14919,NA
2020-04-09,GO,Paranaiguara,city,1,0,FALSE,10057,5216304,9.94332,NA
2020-04-09,GO,Pires do Rio,city,1,1,FALSE,31458,5217401,3.17884,1
2020-04-09,GO,Rio Verde,city,10,0,FALSE,235647,5218805,4.24364,NA
2020-04-09,GO,São Luís de Montes Belos,city,2,0,FALSE,33817,5220108,5.91419,NA
2020-04-09,GO,Senador Canedo,city,1,0,FALSE,115371,5220454,0.86677,NA
2020-04-09,GO,Silvânia,city,1,0,FALSE,20695,5220603,4.83209,NA
2020-04-09,GO,Trindade,city,2,0,FALSE,127599,5221403,1.56741,NA
2020-04-09,GO,Valparaíso de Goiás,city,6,0,FALSE,168468,5221858,3.56151,NA
2020-04-09,GO,Vianópolis,city,1,0,FALSE,13863,5222005,7.21345,NA
2020-04-09,MA,Açailândia,city,1,0,FALSE,112445,2100055,0.88932,NA
2020-04-09,MA,Cajapió,city,1,0,FALSE,11177,2102408,8.94694,NA
2020-04-09,MA,Colinas,city,1,0,FALSE,41178,2103505,2.42848,NA
2020-04-09,MA,Icatu,city,0,0,FALSE,27113,2105104,NA,NA
2020-04-09,MA,Imperatriz,city,4,0,FALSE,258682,2105302,1.5463,NA
2020-04-09,MA,Paço do Lumiar,city,10,2,FALSE,122197,2107506,8.18351,0.2
2020-04-09,MA,Raposa,city,2,0,FALSE,30761,2109452,6.50174,NA
2020-04-09,MA,Santa Inês,city,1,0,FALSE,89044,2109908,1.12304,NA
2020-04-09,MA,São Benedito do Rio Preto,city,1,0,FALSE,18663,2110401,5.3582,NA
2020-04-09,MA,São José de Ribamar,city,22,0,FALSE,177687,2111201,12.38132,NA
2020-04-09,MA,São Luís,city,247,14,FALSE,1101884,2111300,22.41615,0.0567
2020-04-09,MA,Timon,city,2,0,FALSE,169107,2112209,1.18268,NA
2020-04-09,MA,Urbano Santos,city,1,0,FALSE,33122,2112605,3.01914,NA
2020-04-09,MG,Alfenas,city,1,0,FALSE,79996,3101607,1.25006,NA
2020-04-09,MG,Alpercata,city,1,0,FALSE,7424,3101805,13.46983,NA
2020-04-09,MG,Araguari,city,2,0,FALSE,117267,3103504,1.70551,NA
2020-04-09,MG,Arcos,city,2,0,FALSE,40092,3104205,4.98853,NA
2020-04-09,MG,Barbacena,city,1,0,FALSE,137313,3105608,0.72826,NA
2020-04-09,MG,Belo Horizonte,city,310,6,FALSE,2512070,3106200,12.34042,0.0194
2020-04-09,MG,Betim,city,6,0,FALSE,439340,3106705,1.36568,NA
2020-04-09,MG,Boa Esperança,city,2,0,FALSE,40127,3107109,4.98418,NA
2020-04-09,MG,Bom Despacho,city,1,0,FALSE,50605,3107406,1.97609,NA
2020-04-09,MG,Borda da Mata,city,1,0,FALSE,19412,3108305,5.15145,NA
2020-04-09,MG,Botelhos,city,1,0,FALSE,14971,3108404,6.67958,NA
2020-04-09,MG,Cambuí,city,5,0,FALSE,29551,3110608,16.9199,NA
2020-04-09,MG,Campo Belo,city,1,0,FALSE,54029,3111200,1.85086,NA
2020-04-09,MG,Campos Altos,city,1,0,FALSE,15461,3111507,6.46789,NA
2020-04-09,MG,Capitólio,city,1,0,FALSE,8632,3112802,11.5848,NA
2020-04-09,MG,Carangola,city,1,0,FALSE,33000,3113305,3.0303,NA
2020-04-09,MG,Carmo da Cachoeira,city,1,0,FALSE,12170,3113909,8.21693,NA
2020-04-09,MG,Carmo do Cajuru,city,2,0,FALSE,22478,3114204,8.89759,NA
2020-04-09,MG,Centralina,city,1,0,FALSE,10350,3115805,9.66184,NA
2020-04-09,MG,Contagem,city,14,0,FALSE,663855,3118601,2.10889,NA
2020-04-09,MG,Coronel Fabriciano,city,2,0,FALSE,109855,3119401,1.82058,NA
2020-04-09,MG,Divinésia,city,1,0,FALSE,3417,3121902,29.26544,NA
2020-04-09,MG,Divinópolis,city,19,0,FALSE,238230,3122306,7.97549,NA
2020-04-09,MG,Esmeraldas,city,1,0,FALSE,70552,3124104,1.41739,NA
2020-04-09,MG,Extrema,city,2,0,FALSE,36225,3125101,5.52105,NA
2020-04-09,MG,Formiga,city,1,0,TRUE,67683,3126109,1.47748,NA
2020-04-09,MG,Frutal,city,1,0,FALSE,59496,3127107,1.68079,NA
2020-04-09,MG,Governador Valadares,city,2,0,FALSE,279885,3127701,0.71458,NA
2020-04-09,MG,Guimarânia,city,1,0,FALSE,8039,3128907,12.43936,NA
2020-04-09,MG,Importados/Indefinidos,city,18,0,FALSE,NA,NA,NA,NA
2020-04-09,MG,Ipaba,city,1,0,FALSE,18607,3131158,5.37432,NA
2020-04-09,MG,Ipatinga,city,4,0,FALSE,263410,3131307,1.51855,NA
2020-04-09,MG,Itabira,city,1,0,FALSE,120060,3131703,0.83292,NA
2020-04-09,MG,Itanhandu,city,1,0,FALSE,15331,3133105,6.52273,NA
2020-04-09,MG,Itapeva,city,1,0,FALSE,9783,3133600,10.22181,NA
2020-04-09,MG,Janaúba,city,2,0,FALSE,71648,3135100,2.79142,NA
2020-04-09,MG,Jeceaba,city,1,0,FALSE,4912,3135407,20.35831,NA
2020-04-09,MG,João Monlevade,city,1,0,FALSE,79910,3136207,1.25141,NA
2020-04-09,MG,Juiz de Fora,city,51,1,FALSE,568873,3136702,8.96509,0.0196
2020-04-09,MG,Lagoa da Prata,city,11,0,FALSE,52165,3137205,21.08694,NA
2020-04-09,MG,Lavras,city,3,0,FALSE,103773,3138203,2.89093,NA
2020-04-09,MG,Machado,city,1,0,FALSE,42133,3139003,2.37344,NA
2020-04-09,MG,Manhuaçu,city,1,0,FALSE,90229,3139409,1.10829,NA
2020-04-09,MG,Mariana,city,3,1,FALSE,60724,3140001,4.94039,0.3333
2020-04-09,MG,Mário Campos,city,1,0,FALSE,15416,3140159,6.48677,NA
2020-04-09,MG,Matozinhos,city,1,0,FALSE,37820,3141108,2.6441,NA
2020-04-09,MG,Montes Claros,city,1,1,FALSE,409341,3143302,0.2443,1
2020-04-09,MG,Muriaé,city,4,0,FALSE,108763,3143906,3.67772,NA
2020-04-09,MG,Nanuque,city,2,0,FALSE,40750,3144300,4.90798,NA
2020-04-09,MG,Nova Lima,city,38,0,FALSE,94889,3144805,40.04679,NA
2020-04-09,MG,Ouro Fino,city,1,1,FALSE,33639,3146008,2.97274,1
2020-04-09,MG,Paracatu,city,1,0,FALSE,93158,3147006,1.07345,NA
2020-04-09,MG,Pará de Minas,city,1,0,FALSE,93969,3147105,1.06418,NA
2020-04-09,MG,Paraisópolis,city,2,1,FALSE,21083,3147303,9.48632,0.5
2020-04-09,MG,Patos de Minas,city,5,0,FALSE,152488,3148004,3.27895,NA
2020-04-09,MG,Patrocínio,city,6,0,FALSE,90757,3148103,6.61106,NA
2020-04-09,MG,Piumhi,city,1,0,FALSE,34691,3151503,2.88259,NA
2020-04-09,MG,Poços de Caldas,city,3,0,FALSE,167397,3151800,1.79215,NA
2020-04-09,MG,Pouso Alegre,city,9,1,FALSE,150737,3152501,5.97066,0.1111
2020-04-09,MG,Ribeirão das Neves,city,2,0,FALSE,334858,3154606,0.59727,NA
2020-04-09,MG,Sabará,city,5,0,FALSE,136344,3156700,3.66719,NA
2020-04-09,MG,Santa Luzia,city,1,0,FALSE,219134,3157807,0.45634,NA
2020-04-09,MG,Santa Maria de Itabira,city,1,0,FALSE,10847,3158003,9.21914,NA
2020-04-09,MG,Santana do Paraíso,city,1,0,FALSE,34663,3158953,2.88492,NA
2020-04-09,MG,Santo Antônio do Monte,city,2,0,FALSE,28243,3160405,7.0814,NA
2020-04-09,MG,São João del Rei,city,3,0,FALSE,90082,3162500,3.3303,NA
2020-04-09,MG,São João Nepomuceno,city,1,0,FALSE,26361,3162906,3.79348,NA
2020-04-09,MG,Sarzedo,city,1,0,FALSE,32752,3165537,3.05325,NA
2020-04-09,MG,Senador Amaral,city,1,0,FALSE,5356,3165578,18.67065,NA
2020-04-09,MG,Serra do Salitre,city,1,0,FALSE,11582,3166808,8.63409,NA
2020-04-09,MG,Sete Lagoas,city,3,0,FALSE,239639,3167202,1.25188,NA
2020-04-09,MG,Timóteo,city,5,0,FALSE,89842,3168705,5.56533,NA
2020-04-09,MG,Toledo,city,1,0,FALSE,6258,3169109,15.97955,NA
2020-04-09,MG,Ubá,city,1,0,FALSE,115552,3169901,0.86541,NA
2020-04-09,MG,Uberaba,city,16,0,FALSE,333783,3170107,4.79353,NA
2020-04-09,MG,Uberlândia,city,40,2,FALSE,691305,3170206,5.78616,0.05
2020-04-09,MG,Unaí,city,1,0,FALSE,84378,3170404,1.18514,NA
2020-04-09,MG,Varginha,city,6,1,FALSE,135558,3170701,4.42615,0.1667
2020-04-09,MG,Vazante,city,2,0,FALSE,20590,3171006,9.71345,NA
2020-04-09,MS,Alcinópolis,city,1,0,FALSE,5343,5000252,18.71608,NA
2020-04-09,MS,Batayporã,city,6,2,FALSE,11329,5002001,52.96143,0.3333
2020-04-09,MS,Campo Grande,city,48,0,FALSE,895982,5002704,5.35725,NA
2020-04-09,MS,Chapadão do Sul,city,4,0,FALSE,25218,5002951,15.86169,NA
2020-04-09,MS,Corumbá,city,1,0,FALSE,111435,5003207,0.89738,NA
2020-04-09,MS,Dourados,city,7,0,FALSE,222949,5003702,3.13973,NA
2020-04-09,MS,Nova Andradina,city,10,0,FALSE,54374,5006200,18.39114,NA
2020-04-09,MS,Ponta Porã,city,1,0,FALSE,92526,5006606,1.08078,NA
2020-04-09,MS,Rio Verde de Mato Grosso,city,1,0,FALSE,19746,5007406,5.06432,NA
2020-04-09,MS,Sidrolândia,city,1,0,FALSE,57665,5007901,1.73415,NA
2020-04-09,MS,Sonora,city,1,0,FALSE,19274,5007935,5.18834,NA
2020-04-09,MS,Três Lagoas,city,8,0,FALSE,121388,5008305,6.59044,NA
2020-04-09,MT,Alta Floresta,city,1,0,FALSE,51782,5100250,1.93117,NA
2020-04-09,MT,Aripuanã,city,1,0,FALSE,22354,5101407,4.47347,NA
2020-04-09,MT,Cáceres,city,2,1,FALSE,94376,5102504,2.11918,0.5
2020-04-09,MT,Campo Novo do Parecis,city,1,0,FALSE,35360,5102637,2.82805,NA
2020-04-09,MT,Canarana,city,1,0,FALSE,21579,5102702,4.63414,NA
2020-04-09,MT,Chapada dos Guimarães,city,0,0,FALSE,19752,5103007,NA,NA
2020-04-09,MT,Cuiabá,city,58,0,FALSE,612547,5103403,9.46866,NA
2020-04-09,MT,Importados/Indefinidos,city,3,0,FALSE,NA,NA,NA,NA
2020-04-09,MT,Lambari D'Oeste,city,1,0,FALSE,6121,5105234,16.3372,NA
2020-04-09,MT,Lucas do Rio Verde,city,1,1,FALSE,65534,5105259,1.52593,1
2020-04-09,MT,Nova Monte Verde,city,1,0,FALSE,9178,5108956,10.89562,NA
2020-04-09,MT,Nova Mutum,city,1,0,FALSE,45378,5106224,2.20371,NA
2020-04-09,MT,Primavera do Leste,city,1,0,FALSE,62019,5107040,1.61241,NA
2020-04-09,MT,Rondonópolis,city,11,0,FALSE,232491,5107602,4.73137,NA
2020-04-09,MT,São José dos Quatro Marcos,city,2,0,FALSE,18906,5107107,10.57865,NA
2020-04-09,MT,Sinop,city,11,0,FALSE,142996,5107909,7.69252,NA
2020-04-09,MT,Tangará da Serra,city,5,0,FALSE,103750,5107958,4.81928,NA
2020-04-09,MT,União do Sul,city,1,0,FALSE,3525,5108303,28.36879,NA
2020-04-09,MT,Várzea Grande,city,6,0,FALSE,284971,5108402,2.10548,NA
2020-04-09,PA,Abaetetuba,city,2,0,FALSE,157698,1500107,1.26825,NA
2020-04-09,PA,Altamira,city,2,0,FALSE,114594,1500602,1.74529,NA
2020-04-09,PA,Ananindeua,city,16,0,FALSE,530598,1500800,3.01547,NA
2020-04-09,PA,Barcarena,city,4,0,FALSE,124680,1501303,3.20821,NA
2020-04-09,PA,Belém,city,114,5,FALSE,1492745,1501402,7.63694,0.0439
2020-04-09,PA,Benevides,city,1,0,FALSE,62737,1501501,1.59396,NA
2020-04-09,PA,Cametá,city,1,1,FALSE,137890,1502103,0.72522,1
2020-04-09,PA,Castanhal,city,2,0,FALSE,200793,1502400,0.99605,NA
2020-04-09,PA,Goianésia do Pará,city,1,0,FALSE,40475,1503093,2.47066,NA
2020-04-09,PA,Itaituba,city,3,0,FALSE,101247,1503606,2.96305,NA
2020-04-09,PA,Marabá,city,2,0,FALSE,279349,1504208,0.71595,NA
2020-04-09,PA,Marituba,city,3,0,FALSE,131521,1504422,2.281,NA
2020-04-09,PA,Novo Progresso,city,1,0,FALSE,25762,1505031,3.88169,NA
2020-04-09,PA,Oeiras do Pará,city,1,0,FALSE,32512,1505205,3.07579,NA
2020-04-09,PA,Parauapebas,city,3,0,FALSE,208273,1505536,1.44042,NA
2020-04-09,PA,Santarém,city,10,1,FALSE,304589,1506807,3.28311,0.1
2020-04-09,PA,Santo Antônio do Tauá,city,1,0,FALSE,31482,1507003,3.17642,NA
